"","totalfee","confirmation","gasprice","gasamt","past_min","past_max","past_median","blck_med","blck_min","blck_max","blck_totalfee","blck_count","Eur_night","eth_high"
"11",-0.0963759232590469,-0.0206871806722425,-0.101216001894602,0.0911471784279833,-0.294471827015241,-0.46100534854452,-0.333422690381687,-0.293410202980957,0.0264721457223662,-0.203046036214763,-0.300595810788401,1.16313320979032,1.00638887607643,-1.00626759474892
"12",0.0340096781296818,-0.0206871806722425,-0.0866731143336818,0.276714510367281,-0.144116842033714,-0.335778737988885,-0.227865424119971,-0.180716861865661,0.069944698446643,-0.216932644271984,-0.281734821580391,0.0289082155504734,1.00638887607643,-1.00626759474892
"13",-0.226556645956115,-0.0195173595132156,-0.0459530228107695,-0.290848319656865,0.204258697325138,0.581686194833045,-0.0874759591618245,0.0947557497495055,-0.802453577501072,-0.202307019419308,-0.0386126150147396,-0.0726641719933932,1.00638887607643,-1.00626759474892
"14",-0.186099210613181,-0.0218180077926352,-0.0255929770493134,-0.257092898785522,0.357287688119816,-0.326577074912535,0.0229702588207071,0.196899741988175,0.563738840593698,-0.203046035431416,-0.0519370833431794,-0.106521634508015,1.00638887607643,-1.00626759474892
"15",0.255439432921579,-0.0175676575815041,-0.0343187109470803,0.33372740973877,0.881056900757701,0.202058034309679,0.677835176356486,0.232492055557089,0.763295010809867,-0.227436617033214,-0.0448637932111201,-2.00253953532686,1.00638887607643,-1.00626759474892
"16",-0.0495497955078101,-0.0213110852903902,0.162010301752675,-0.267344593125791,3.02504640333267,1.75789281512272,2.62820635480111,1.9729781016711,2.68210455530857,-0.179431599124413,0.937500418689012,0.976917165959895,1.00638887607643,-1.00626759474892
"17",0.227381578627171,-0.0217010256767325,-0.0321372774726385,0.286869001537447,0.758229052894664,0.646091870117697,0.874191742678657,0.33266391432624,0.64049119996195,-0.211947708046315,0.00861544998493967,-0.749813422285837,1.00638887607643,-1.00626759474892
"18",-0.0355713817124089,-0.0214670614449272,-0.102670291022993,0.241390878351598,-0.275491990243158,-0.186205892084957,-0.33540704038623,-0.113100837162112,0.0264721457223662,-0.211947708046315,-0.23185250278208,-1.08838804743206,-0.993357354432119,-1.00626759474892
"19",-0.189853466816719,-0.0206871806722425,-0.0750388024699926,-0.19158444234697,-0.361772231599657,0.341182601976237,-0.134314957588179,-0.155673897173373,0.287430243774189,-0.149636005225455,-0.0819278990624638,0.993845897217206,-0.993357354432119,-1.00626759474892
"20",-0.245695669643226,-0.0206871806722425,-0.0750388024699926,-0.290848319656865,-0.359294559614439,-0.527938989534541,-0.521566078084065,-0.268367238288669,-0.142383071781824,-0.221027413314497,-0.349591506867809,-1.51160632886484,-0.993357354432119,-1.00626759474892
"21",0.0168281208747225,-0.0206871806722425,-0.113818826432303,0.477166887755125,-0.397895408574415,0.148979698737061,-0.525613496465618,-0.49375392051926,-0.11168214148154,-0.203224069651394,-0.359657612644982,0.350554109439384,-0.993357354432119,-1.00626759474892
"22",-0.239104098747177,-0.0206871806722425,-0.12979278267848,-0.147732852207522,-0.519116297694909,-0.603877142791662,-0.581243353602679,-0.568882814596123,-0.265186884318293,-0.211947708046315,-0.524496247615543,-2.00253953532686,-0.993357354432119,-1.00626759474892
"23",-0.171979441457119,-0.0206871806722425,-0.0750388024699926,-0.159811966145742,-0.338682209638124,-0.136277535072693,-0.33109104811274,-0.330974650019389,-0.0349297597015922,-0.224410048610487,-0.396566601423051,-2.01946826658417,-0.993357354432119,-1.03535616482012
"24",-0.00553933712467547,-0.0198683058609237,-0.102670291022993,0.31140308167162,-0.471377447278392,-0.482372169881354,-0.335117115856862,-0.381060579403964,0.0264721457223662,-0.211947708046315,-0.414004257058581,-1.56239252263677,-0.993357354432119,-1.03535616482012
"25",-0.136600910602391,-0.0206871806722425,-0.0881274033166429,-0.0550917508873587,-0.258449354902928,-0.440541005756753,-0.31767089181084,-0.370777271207161,-0.203784999617478,4.89852737831672,-0.118704477848329,-2.10411192287073,-0.993357354432119,-1.03535616482012
"26",-0.24113146818489,-0.0209601389426822,-0.0750388024699926,-0.282735095058877,-0.285495534331553,-0.147646137235869,-0.401879852616101,-0.155673897173373,0.164626432926273,-0.158537677057006,-0.164708370070042,1.24777686607687,-0.993357354432119,-1.03535616482012
"27",-0.271724741857696,-0.0209991329813164,-0.114595462806536,-0.290848319656865,-0.294985966244317,0.269934355670811,-0.424378793517,-0.49375392051926,-0.110761112900181,-0.132313617217896,-0.343015234274489,-0.597454840970037,-0.993357354432119,-1.03535616482012
"28",0.233654849331662,-0.0206871806722425,-0.104124582129216,0.89062381189687,-0.33012741557967,-0.439023871263637,-0.508250934485536,-0.418625026442396,-0.0656307124135714,-0.18524269255166,-0.344103906301236,0.0289082155504734,-0.993357354432119,-1.03535616482012
"29",0.0362668069898483,-0.0206871806722425,0.0122185365076766,-0.0627643211142105,0.458326387854982,0.0572663157428213,0.466527938659054,0.683265420018271,0.965161480830261,-0.186261332490407,0.171565738413234,1.02770335973183,-0.993357354432119,-1.03535616482012
"30",-0.036306548067514,-0.0206871806722425,0.0151271144735989,-0.14057221867655,-0.03339039808008,-0.0920166829766819,-0.0353933465519409,0.420314290749248,0.210677861994241,-0.203046036214763,0.0322157090394173,-0.0726641719933932,1.00638887607643,-1.03535616482012
"31",-0.241075144772325,-0.0185425085473599,-0.0924902702655264,-0.257170661321605,-0.0166513687223085,0.00216513030592564,-0.0498602449381212,-0.305931685327101,-0.802453577501072,-0.220849379877866,-0.343986261529665,-0.699027228513904,1.00638887607643,-1.03535616482012
"32",-0.0157731097974855,-0.0206871806722425,0.550666263046533,-0.341517092126253,-1.00525947472616,0.218145704272685,0.220777220276713,0.282577984941665,0.717243581741898,-0.164470572255762,-0.0459286754324584,0.0796944093224067,1.00638887607643,-1.03535616482012
"33",0.00567663201611552,-0.0206871806722425,-0.00523293128785722,-0.0626087960420446,0.316919736860664,-0.0608026760765061,0.110087495462577,0.245013537903233,-0.802453577501072,-0.18524269255166,-0.0244024967367151,0.113551871837029,1.00638887607643,-1.03535616482012
"34",-0.111870512283299,-0.0205312045177056,-0.0285015550152357,-0.159811966145742,0.742133936252971,0.320688051561099,0.565268202697671,0.245013537903233,0.625140723605961,-0.190227628777329,0.0135433689931372,-0.411238797139615,1.00638887607643,-1.03535616482012
"35",-0.188923902663878,-0.0185425085473599,-0.0881274033166429,-0.159889728681825,-0.793189116834407,-0.0693225388809634,-0.0524924905907038,-0.268319656655754,0.151578560566691,-0.182572191002195,-0.287902887868801,-0.106521634508015,1.00638887607643,-1.03535616482012
"36",-0.231524954228873,-0.0206871806722425,-0.0808559584018372,-0.257170661321605,-0.300038322629415,0.731333378006912,-0.342412513309088,-0.205759826557949,0.0571730984343454,-0.18524269255166,-0.282228724770376,-0.0557354407360821,1.00638887607643,-1.03535616482012
"37",-0.23790153009217,-0.0206871806722425,-0.0750388024699926,-0.276993627811418,0.147356130290217,0.541487297472948,-0.039109894375528,-0.0893100407388105,0.282057577049593,-0.0962259742361458,0.151779764761987,-0.191165290794571,1.00638887607643,-1.03535616482012
"38",-0.15258495737289,-0.0206871806722425,0.0427586051498608,-0.277071390347501,-0.0461722286405918,-0.0971426333383194,0.273282175109637,0.320142431980097,0.579089294537992,-0.167439348888557,-0.0308018621010497,-1.25767536000517,1.00638887607643,-1.03535616482012
"39",0.167165607628016,-0.0217010256767325,-0.0488616007766918,0.28325304360959,0.50121680762237,0.921439198830331,0.172607623235568,0.107277232095649,0.557598627639606,-0.18524269255166,-0.0257907797570133,-0.292737678338438,1.00638887607643,-1.03535616482012
"40",-0.218901036481271,-0.0195173595132156,-0.0343187109470803,-0.290848319656865,0.276659883368418,0.131417170609452,0.155553734132307,0.0697127850572176,0.394883578266117,-0.203046036214763,-0.137360320728695,-0.208094022051882,1.00638887607643,-1.03535616482012
"41",-0.223685792403049,-0.0206871806722425,-0.041590155861886,-0.290848319656865,0.482185065216184,-0.206518557345223,0.183440401770536,0.232492055557089,0.686542629029919,-0.158537677057006,0.09296382814257,0.0289082155504734,1.00638887607643,-1.03535616482012
"42",-0.0936025875885766,-0.0216230375994641,-0.115758891869643,0.198362275052361,-0.247225730168909,-0.281641350177445,-0.291640892261712,-0.0677104692920075,-0.12703261783753,-0.221027413314497,-0.323928133720921,-0.462024990911549,-0.993357354432119,-1.03535616482012
"43",-0.0292278434495242,-0.0206871806722425,-0.0866731143336818,0.151814916995371,-0.404004181791915,-0.403665780561042,-0.422423648532677,-0.531318367557692,-0.265186905041436,-0.167439348888557,-0.469333997953766,-1.47774886635021,-0.993357354432119,-1.03535616482012
"44",-0.249172820125238,-0.0206871806722425,-0.108487449078099,-0.244612011744207,-0.404517855112359,0.155017504341328,-0.498443030710676,-0.443667991134684,-0.12703261783753,-0.203046036214763,-0.398225688227991,0.299767915667451,-0.993357354432119,-1.03535616482012
"45",-0.269619449252114,-0.0206871806722425,-0.111396027044021,-0.290848319656865,-0.365949437989586,-0.637060807240242,-0.558522590710268,-0.468710955826972,-0.87920595928102,-0.215393794263283,-0.436303362411682,-0.292737678338438,-0.993357354432119,-1.03535616482012
"46",-0.283016765833091,-0.0211941031744875,-0.131756072805478,-0.290848319656865,-0.470672239371959,-0.223669337894066,-0.614660895264444,-0.644011708672987,-0.265186905041436,-0.238652723540969,-0.542014675973612,-0.817528347315082,-0.993357354432119,-1.03535616482012
"47",-0.235907289393077,-0.0206871806722425,-0.117213182975866,-0.186173465877864,-0.388103965212241,-0.60872089413225,-0.532732664786128,-0.443667991134684,-0.157733570549509,-0.196835146665021,-0.398118021692763,-1.12224550994668,-0.993357354432119,-1.04003598730622
"48",-0.250559715805993,-0.0206871806722425,-0.104124582129216,-0.257015136249439,-0.429603983912137,-0.628103826344203,-0.553811530326605,-0.468710955826972,-0.157733570549509,-0.213550008975994,-0.4238204957837,-0.241951484566504,-0.993357354432119,-1.04003598730622
"49",-0.271533351620825,-0.0206871806722425,-0.114304605009944,-0.290848319656865,-0.963705222938273,-0.616666147898943,-0.620428980108665,-0.495006068753874,-0.142383094193519,-0.211947708046315,-0.355987733511051,-0.241951484566504,-0.993357354432119,-1.04003598730622
"50",-0.266748595699047,-0.0206871806722425,-0.107033160095138,-0.290848319656865,-0.817626815206155,-0.297621497252827,-0.608362010377968,-0.531318348024179,-0.292510752955098,-0.232955653568776,-0.494703561785602,0.536770153269806,-0.993357354432119,-1.04003598730622
"51",-0.145534460030286,-0.0206871806722425,0.0427586051498608,-0.270843907249525,-0.570202307456405,0.247723289314995,-0.494749836631556,-0.495006058736688,-0.87920595928102,1.14822774781475,0.0452950749401473,0.553698884527118,-0.993357354432119,-1.04003598730622
"52",0.153006466766083,-0.0206871806722425,-0.124484627890672,1.04229963852668,-0.519283051025574,-0.577466841068952,-0.571505538725361,-0.531318367557692,-0.203784999617478,-0.203046036214763,-0.46738017037445,0.0458369468077845,1.00638887607643,-1.04003598730622
"53",-0.272490302805181,-0.0212330972131218,-0.115758893992905,-0.290848319656865,-0.436761788892364,-0.524441813610556,-0.548432529206392,-0.49375392051926,-0.87920595928102,-0.179367589142836,-0.421012009806536,-0.140379097022638,1.00638887607643,-1.04003598730622
"54",-0.255265181486781,-0.0206871806722425,-0.0895816922996041,-0.290848319656865,-0.592710197648972,-0.626577650189035,-0.53357057672819,-0.639003106593847,-0.326588810465395,-0.235092054808349,-0.554108181703807,-0.902172003601637,1.00638887607643,-1.04003598730622
"55",-0.278040619674443,-0.0206871806722425,-0.12419377009408,-0.290848319656865,-0.516635767231393,-0.572721069588974,-0.61754195355701,-0.531318367557692,-0.87920595928102,-0.217288711145246,-0.487442272439455,1.06156082224645,1.00638887607643,-1.04003598730622
"56",0.753926332575544,-0.0206871806722425,-0.0357729999300414,1.00334060794912,-0.432269746659449,-0.227431226275094,-0.555323743276334,-0.356017614711676,-0.87920595928102,-0.0983321567389081,-0.333294568541751,0.570627615784429,1.00638887607643,-1.04003598730622
"57",-0.242336041880474,-0.0188544608564337,-0.133792075054761,-0.139950118387886,-0.349368414510502,-0.55697695042259,-0.497709191387443,-0.606447261634555,-0.326588788053699,-0.237341419776748,-0.536588093175874,-1.35924774754904,1.00638887607643,-1.04003598730622
"58",-0.217151547439853,-0.0206871806722425,-0.0634044906063033,-0.257092898785522,0.448628222848265,1.03080267958181,0.406232484113127,-0.118109450134942,0.364182647965833,-0.167439348888557,-0.11827265424497,-0.834457078572393,1.00638887607643,-1.04003598730622
"59",-0.223685792403049,-0.0206871806722425,-0.041590155861886,-0.290848319656865,0.594373863696996,1.23680584490551,0.163905004571784,0.295099467287809,0.609790247249971,-0.113464413781263,0.0991903422038721,0.299767915667451,1.00638887607643,-1.04003598730622
"60",-0.130188244008713,-0.0206871806722425,-0.0823102473702554,-0.0627643211142105,-0.0734983415056824,-0.285969224943144,-0.183124011101949,-0.205759826557949,0.210677861994241,-0.114029317899249,-0.189144524847034,-0.580526109712726,1.00638887607643,-1.04003598730622
"61",-0.215506867337674,-0.0206871806722425,-0.0561330456914976,-0.263709194563913,0.0631442728953823,-0.264326194075795,-0.0446143740802817,0.0196268556726419,0.456285483690075,0.126488170203607,0.397693447537197,-0.258880215823815,1.00638887607643,-1.04003598730622
"62",-0.132677000624597,-0.0206871806722425,0.0413043161668997,-0.258440782744293,0.323323252479698,2.55790719902667,0.217596270921102,0.107277232095649,0.410234054622106,-0.157647509873851,0.0741909013339007,-1.22381789749055,1.00638887607643,-1.04003598730622
"63",-0.101979464841801,-0.0206871806722425,-0.0285015550152357,-0.147253316568344,0.104482429957038,1.8350297303801,0.0380228429029509,0.246390900961309,0.793995963521846,1.1214254717635,0.670704072463363,-0.614383572227349,-0.993357354432119,-1.04003598730622
"64",-0.275169766121376,-0.0195173595132156,-0.119830903145196,-0.290848319656865,-0.458181854857177,0.794181391200653,-0.626867395226052,-0.531318367557692,-0.173084046905499,0.326033711359685,0.104648479744409,0.181266796866273,-0.993357354432119,-1.04003598730622
"65",-0.231185099851115,-0.0172557052724303,-0.140481806703244,-0.0569256506966484,-0.547732508950747,-0.00744681901997336,-0.587748260535079,-0.696412253101901,-0.357289763177374,-0.238652723540969,-0.57788777828947,-1.57932125389408,-0.993357354432119,-1.04003598730622
"66",-0.240869035714857,-0.021272091251756,-0.131756072805478,-0.144661232032245,-0.672977741336285,-0.423317524721275,-0.534945493915573,-0.568882814596123,-0.265186905041436,-0.184853448061478,-0.487632911803808,-0.93602946611626,-0.993357354432119,-1.04003598730622
"67",0.157059565153765,-0.0206871806722425,-0.120121760941788,0.964109408495265,-0.453896177938614,-0.455370853318939,-0.461880002143507,-0.606447261634555,-0.38799069869682,-0.214084109285887,-0.500206562483387,-1.34231901629173,-0.993357354432119,-1.04003598730622
"68",-0.275361156358247,-0.020765168749511,-0.120121760941788,-0.290848319656865,-0.554304681753545,-0.535496210872898,-0.555246030861316,-0.543839849903836,-0.219135475973467,-0.235982221991504,-0.494109966398646,0.316696646924762,-0.993357354432119,-1.03501559449893
"69",0.101447805286272,-0.0206871806722425,-0.130950396708917,1.02305341084615,-0.52188144035523,1.34275707397166,-0.573956277598205,-0.506275402865404,-0.280537381397426,-0.174818984385,-0.404174287427892,-0.0726641719933932,-0.993357354432119,-1.03501559449893
"70",-0.264834693330336,-0.019751323745021,-0.104124580005954,-0.290848319656865,-0.250253832287983,-0.355366963647272,-0.282186728604807,-0.255845755942525,0.0264721681340617,-0.0784226305730429,-0.339398478787432,-1.07145931617475,-0.993357354432119,-1.03501559449893
"71",-0.212397094972247,-0.0213500793290245,-0.106306015603657,-0.159889728681825,-0.392083007045811,-0.334330636404142,-0.34883056017615,-0.381060579403964,-0.173084022958756,-0.220849379877866,-0.434350153643787,-0.614383572227349,-0.993357354432119,-1.03501559449893
"72",0.324968726261506,-0.0208431568267795,-0.139100229842569,2.13325617807985,-0.56560829182207,-0.314206055631565,-0.576356937430555,-0.631490226326843,-0.359285304227005,-0.244118350045542,-0.548612898093135,-0.63131230348466,-0.993357354432119,-1.03501559449893
"73",-0.286844570570513,-0.0152280152634503,-0.137573228737322,-0.290848319656865,-0.535863831103961,-0.610337737353965,-0.615983094153131,-0.681576155711419,-0.326588810465395,-0.237584522921183,-0.51971452070939,-2.34111416047308,-0.993357354432119,-1.03501559449893
"74",-0.272490302805181,-0.0206871806722425,-0.115758893992905,-0.290848319656865,-0.276638759225343,0.37477668786252,-0.473739334391368,-0.43114650878854,-0.12703261783753,-0.204826370581074,-0.412741950907199,-0.63131230348466,1.00638887607643,-1.03501559449893
"75",-0.254308230302426,-0.0195173595132156,-0.0881274033166429,-0.290848319656865,-0.271989316307465,-0.185125448905029,-0.406056408815999,-0.268367238288669,-0.00300076888113389,-0.220849379877866,-0.314880181070598,0.519841422012495,1.00638887607643,-1.03501559449893
"76",-0.139689447765347,-0.0193223893200445,-0.131756072805478,0.206274613098802,-0.488469638339119,-0.544406059273865,-0.607390796482188,-0.606447261634555,-0.741051672077114,-0.222967977773776,-0.533610313586202,-1.22381789749055,1.00638887607643,-1.03501559449893
"77",0.00561698205895737,-0.0206871806722425,-0.0987437128922593,0.305013593290137,-0.196628913154226,-0.561661453563962,-0.403888137312051,-0.305931685327101,-0.87920595928102,0.38286674832904,-0.134090001868731,0.519841422012495,1.00638887607643,-1.03501559449893
"78",0.410112546507459,-0.0206871806722425,0.375790782247965,-0.159889728681825,0.483349575462833,0.811272302517073,0.48493860868685,0.107277232095649,0.456285483690075,-0.187023026917971,0.0753361932641027,-1.44389140383559,1.00638887607643,-1.03501559449893
"79",0.0319694582046358,-0.0206871806722425,-0.0648587795892645,0.1520611650263,-0.0192183685895667,-0.200875167401234,-0.0322027111497432,-0.0680235207503657,0.25672929106221,-0.187557127227864,-0.226161050416762,-1.05453058491744,1.00638887607643,-1.03501559449893
"80",-0.26196383977727,-0.0201412641313633,-0.0997617151803322,-0.290848319656865,-0.424221428190213,-0.370445403779736,-0.248500713535203,-0.343496132365533,0.0448927173495537,-0.18524269255166,-0.3598992232881,-0.17423655953726,1.00638887607643,-1.03501559449893
"81",0.123724125077636,-0.0206871806722425,-0.0648587773205737,0.302039176284964,0.0985531203571513,0.197620597686605,-0.0503895992499364,-0.0680235207503657,0.2720797674182,-0.00427632080126455,-0.157740223656746,1.31549179110612,1.00638887607643,-1.03501559449893
"82",-0.229427499509182,-0.0208821508654137,-0.050315889759653,-0.290848319656865,0.187653921037027,0.15560691928565,0.0797369850810525,0.0446698203649298,0.440935007334085,-0.179390866658609,-0.194982574029364,0.824558584644095,1.00638887607643,-1.03501559449893
"83",-0.109558427083688,-0.0217400197153668,-0.060495912640381,-0.0908625174855192,0.372829858442471,-0.202433680751882,0.0522701288312426,-0.0304590737119339,-0.817804053857062,-0.237940589794445,-0.229106095273545,-1.07145931617475,1.00638887607643,-1.03501559449893
"84",-0.218901036481271,-0.0216620316380983,-0.0343187109470803,-0.290848319656865,0.117512883013589,-0.268550690778066,-0.0102065858425097,0.157363161480225,0.502336912758044,-0.220849379877866,-0.172328425092228,-1.81632349149644,1.00638887607643,-1.03501559449893
"85",0.00389191805729247,-0.0206871806722425,-0.0357729999300414,0.00652209853570471,0.391465790572906,-0.217526203760609,0.0376179566282116,0.0947557497495055,-0.87920595928102,-0.218634269753302,-0.14083152634717,-0.919100734858948,-0.993357354432119,-1.03501559449893
"86",-0.188278598581894,-0.0195173595132156,0.0122185365076766,-0.290848319656865,-0.498452004999835,-0.0382943248232152,-0.328831142432403,0.169884643826369,0.517687389114033,0.180462375623058,0.408960549005264,-0.275808947081127,-0.993357354432119,-1.03501559449893
"87",-0.191381672289031,-0.0206871806722425,-0.10994173806106,-0.0946015994288414,-0.340987838418996,1.32585370395814,-0.541424194719776,-0.393582061750108,-0.080981188769561,-0.167439348888557,-0.357864747419329,0.367482840696695,-0.993357354432119,-1.03501559449893
"88",-0.129881609507783,-0.0206871806722425,-0.10994173806106,0.0615714938710984,-0.332139927067817,-0.571695278162446,-0.528823809010858,-0.406103544096252,-0.802453577501072,1.79672937626955,0.140799473723227,-0.732884691028526,-0.993357354432119,-1.03501559449893
"89",-0.203852022156096,-0.0206871806722425,-0.0997617151803322,-0.159675881707596,-0.358659526322964,-0.458632860227976,-0.407946471119688,-0.356017614711676,-0.0195792833456026,-0.0494031804021852,-0.326062311345539,0.0119794842931623,-0.993357354432119,-1.03317110311929
"90",-0.120444430342293,-0.0218180077926352,-0.0459530228107695,-0.139950118387886,-0.785125323617365,-0.4698705845846,-0.465240808602918,-0.443667991134684,-0.142383094193519,-0.203046036214763,-0.430699072178501,-0.462024990911549,-0.993357354432119,-1.03317110311929
"91",0.208029337102365,-0.0217400197153668,-0.0953988482314487,0.715632184864855,-0.131168737109146,0.357508909094456,-0.342270415895604,-0.268367238288669,0.0264721457223662,0.168225697068685,-0.131695417441646,0.0627656780650956,-0.993357354432119,-1.03317110311929
"92",-0.293447533742567,-0.016709788731551,-0.147607822719754,-0.290848319656865,-0.317727844944752,1.13636078001133,-0.309555567705147,-0.406103544096252,-0.432507097321723,-0.220849379877866,-0.394106142647521,1.58635149122309,-0.993357354432119,-1.03317110311929
"93",0.0214543418836252,-0.0206871806722425,-0.0939445592484875,0.302577033826205,-0.166573021417201,2.66463139625574,-0.312092442785674,-0.165691083050288,0.124460604601269,-0.189693528467436,-0.16879987404605,0.469055228240562,-0.993357354432119,-1.03317110311929
"94",1.80535844659009,-0.0211161150972191,-0.133064932890143,7.11819115262115,-0.606493275261656,-0.599021594680125,-0.645887710948425,-0.644011708672987,-0.280537381397426,-0.241501258527066,-0.548909110766656,-0.919100734858948,-0.993357354432119,-1.03317110311929
"95",-0.239953962537093,-0.0206871806722425,-0.0663130685722256,-0.290848319656865,0.342362761248496,0.624657535708922,0.833806549315354,-0.0805450030965097,0.333481672842158,-0.187379093791233,0.26774763620092,2.02649850391318,1.00638887607643,-1.03317110311929
"96",-0.0612425086148262,-0.0206871806722425,0.0249435677263069,-0.177405739934511,0.715288132879751,0.341239187778248,0.732328155686453,0.451367566967685,0.886098821657784,-0.181860057255671,0.407429101978197,1.26470559733418,1.00638887607643,-1.03317110311929
"97",-0.134874935218646,-0.0206871806722425,-0.050315889759653,-0.152230118877653,0.0991083183938058,-0.012305687990328,0.010862734825332,0.0698379998806792,-0.817804053857062,-0.203046036214763,-0.142544794368387,-0.225022753309193,1.00638887607643,-1.03317110311929
"98",-0.214696192977213,-0.0212330972131218,-0.130301781699254,-0.0627643211142105,-0.525701433412989,-0.58772754868225,-0.539070137922524,-0.631490226326843,-0.341887095201774,-0.220849379877866,-0.486842398548216,-1.39310521006366,1.00638887607643,-1.03317110311929
"99",-0.115803444943689,-0.0206871806722425,-0.0741662290802159,-0.0626865585781276,-0.205391304155457,-0.471610113656664,-0.27776399492933,-0.230802791250237,0.179976909282262,-0.201265701848453,-0.26564933911068,0.181266796866273,1.00638887607643,-1.03317110311929
"100",-0.264834693330336,-0.0185815025859941,-0.104124582129216,-0.290848319656865,-0.175301547511739,-0.407905465966511,-0.28791669635787,-0.391077765280879,-0.0333947120659933,-0.217288711145246,-0.412628682367763,-0.038806709478771,1.00638887607643,-1.03317110311929
"101",-0.0138181952351592,-0.0213110852903902,-0.0750388024699926,0.121332002850851,-0.166714305598296,-0.386461217151772,-0.229309048858712,-0.180716861865661,0.195327385638252,-0.221027413314497,-0.281107900766753,0.215124259380896,1.00638887607643,-1.03317110311929
"102",-0.13645217304688,-0.0206871806722425,-0.0474073117937307,-0.16004525375399,-0.0685450530349884,-0.361357132486415,-0.147843336750184,0.0459219685995441,-0.87920595928102,-0.167439348888557,-0.107616541572187,0.0289082155504734,1.00638887607643,-1.03317110311929
"103",-0.148737740197156,-0.0195173595132156,-0.0570056190812743,-0.159889728681825,0.302554171083286,-0.285454506013936,-0.0461318635615433,0.0822342674033616,-0.87920595928102,0.0381892704202812,-0.0096973997554498,1.01077462847452,1.00638887607643,-1.03317110311929
"104",-0.214762906145494,-0.0206871806722425,-0.060495912640381,-0.257092898785522,-0.131548041405091,0.0436880980046692,0.187091701052703,-0.01793759136579,-0.802453577501072,-0.171000017621178,-0.192414966686685,-0.529739915940793,1.00638887607643,-1.03317110311929
"105",-0.0334712384155806,-0.0206871806722425,0.0267614263372881,-0.153156789099308,0.154935680778503,-0.200146874160038,0.10899279566872,0.157363161480225,0.64049119996195,0.0640041187317804,0.231878648058666,-0.445096259654238,1.00638887607643,-1.03317110311929
"106",-0.116600630849361,-0.0206871806722425,-0.0648587795892645,-0.0907847549494362,0.0653174979644007,-0.287949378726786,-0.0680056420385632,-0.0304590737119339,0.364182625554137,-0.224410048610487,-0.201012515683149,-0.682098497256593,1.00638887607643,-1.03317110311929
"107",0.186830544344586,-0.0195173595132156,-0.0474073117937307,0.304326690888071,-0.574466675148771,-0.243385715301038,-0.201868952764226,-0.0555020384042218,-0.87920595928102,0.147271801251351,-0.102893577155121,0.536770153269806,-0.993357354432119,-1.03317110311929
